   1.000000000000000    0.465084264018019    0.093181017190368
   0.500000000000000    0.222262305641684    0.024186729964621
   0.250000000000000    0.106705174458367    0.006103657858167
   0.125000000000000    0.052027253811741    0.001529495353810
   0.062500000000000    0.025656150355767    0.000382597956486
   0.031250000000000    0.012735525353673    0.000095663501385
   0.015625000000000    0.006344233430997    0.000023916751186
   0.007812500000000    0.003166185803121    0.000005979242541
   0.003906250000000    0.001581604121963    0.000001494814054
   0.001953125000000    0.000790429111145    0.000000373703738
   0.000976562500000    0.000395121223800    0.000000093425921
   0.000488281250000    0.000197537267080    0.000000023356460
   0.000244140625000    0.000098762795755    0.000000005839023
   0.000122070312500    0.000049379937831    0.000000001459579
   0.000061035156250    0.000024689604128    0.000000000365457
   0.000030517578125    0.000012344708761    0.000000000089880
   0.000015258789062    0.000006172328380    0.000000000020758
   0.000007629394531    0.000003086165474    0.000000000009844
   0.000003814697266    0.000001543065831    0.000000000004707
   0.000001907348633    0.000000771523286    0.000000000009844
   0.000000953674316    0.000000385722910    0.000000000019259
   0.000000476837158    0.000000192939137    0.000000000038948
   0.000000238418579    0.000000096314419    0.000000000077467
   0.000000119209290    0.000000048351307    0.000000000077467
   0.000000059604645    0.000000023205597    0.000000000077467
   0.000000029802322    0.000000012029726    0.000000000853856
   0.000000014901161    0.000000000853856    0.000000000853856
   0.000000007450581    0.000000006596725    0.000000000853856
   0.000000003725290    0.000000021497886    0.000000006596725
   0.000000001862645    0.000000051300209    0.000000021497886
   0.000000000931323    0.000000110904853    0.000000051300209
   0.000000000465661    0.000000230114143    0.000000110904853
   0.000000000232831    0.000000008304436    0.000000008304436
   0.000000000116415    0.000000468532722    0.000000008304436
   0.000000000058208    0.000000468532722    0.000000468532722
   0.000000000029104    0.000002375881355    0.000000468532722
   0.000000000014552    0.000006190578621    0.000002375881355
   0.000000000007276    0.000001438815911    0.000001438815911
   0.000000000003638    0.000013819973152    0.000001438815911
   0.000000000001819    0.000044337551277    0.000013819973152
   0.000000000000909    0.000016697604973    0.000016697604973
   0.000000000000455    0.000105372707527    0.000016697604973
   0.000000000000227    0.000105372707527    0.000138767917473
   0.000000000000114    0.000105372707527    0.000382908542473
   0.000000000000057    0.000105372707527    0.000105372707527
   0.000000000000028    0.002058497707527    0.000105372707527
   0.000000000000014    0.001847752292473    0.001847752292473
   0.000000000000007    0.005964747707527    0.001847752292473
   0.000000000000004    0.005964747707527    0.005964747707527
   0.000000000000002    0.025285252292473    0.025285252292473
