1.00000000000000000000 0.46508426401801938876
0.50000000000000000000 0.22226230564168436565
0.25000000000000000000 0.10670517445836735781
0.12500000000000000000 0.05202725381174100328
0.06250000000000000000 0.02565615035576640501
0.03125000000000000000 0.01273552535367605820
0.01562500000000000000 0.00634423343100443127
0.00781250000000000000 0.00316618580313465792
0.00390625000000000000 0.00158160412199115363
0.00195312500000000000 0.00079042911114490799
0.00097656250000000000 0.00039512122391349713
0.00048828125000000000 0.00019753726730775689
0.00024414062500000000 0.00009876279620946171
0.00012207031250000000 0.00004937993874043478
0.00006103515625000000 0.00002468960594703695
0.00003051757812500000 0.00001234471239874857
0.00001525878906250000 0.00000617233565569641
0.00000762939453125000 0.00000308616547406437
0.00000381469726562500 0.00000154309493516358
0.00000190734863281250 0.00000077158149358603
0.00000095367431640625 0.00000038583932471248
0.00000047683715820312 0.00000019293913644525
0.00000023841857910156 0.00000009678008061620
0.00000011920928955078 0.00000004835130673619
0.00000005960464477539 0.00000002506824237081
0.00000002980232238770 0.00000001575501662465
0.00000001490116119385 0.00000000830443602773
0.00000000745058059692 0.00000000830443602773
0.00000000372529029846 0.00000000830443602773
0.00000000186264514923 0.00000000830443602773
0.00000000093132257462 0.00000000830443602773
0.00000000046566128731 0.00000000830443602773
0.00000000023283064365 0.00000000830443602773
0.00000000011641532183 0.00000048514159423085
0.00000000005820766091 0.00000143881591063710
0.00000000002910383046 0.00000143881591063710
0.00000000001455191523 0.00000143881591063710
0.00000000000727595761 0.00000143881591063710
0.00000000000363797881 0.00001669760497313710
0.00000000000181898940 0.00001669760497313710
0.00000000000090949470 0.00001669760497313710
0.00000000000045474735 0.00013876791747313710
0.00000000000022737368 0.00038290854247313710
0.00000000000011368684 0.00010537270752686290
0.00000000000005684342 0.00184775229247313710
0.00000000000002842171 0.00184775229247313710
0.00000000000001421085 0.00184775229247313710
0.00000000000000710543 0.00966025229247313710
0.00000000000000355271 0.02528525229247313710
0.00000000000000177636 0.02528525229247313710
