5 30
12317.45324 9800.28501 7668.25481 5881.93786 4403.68426 3198.12259 2231.89612 1473.68382  894.19614  466.25268  164.68364  -33.57072 -149.60877 -202.35277 -208.76425 -183.71167 -140.00757  -88.41581  -37.60354    5.72805   37.03805   53.76109   55.43641   43.64016   21.98952   -3.80743  -26.02095  -34.83640  -18.39101   37.21395 
-112.30551  -34.31400   22.75605   62.00030   86.31382   98.37351  100.64562   95.38775   84.64374   70.24752   53.82306   36.78081   20.32327    5.43742   -7.09633  -16.71051  -23.04949  -25.96753  -25.53261  -22.01884  -15.91690   -7.92442    1.04725    9.87647   17.23206   21.56908   21.13363   13.95938   -2.13132  -29.52563 
   1.22101   -0.09845   -0.78596   -0.96973   -0.76754   -0.28642    0.37729    1.13781    1.92015    2.65987    3.30317    3.80700    4.13883    4.27694    4.21012    3.93790    3.47040    2.82845    2.04357    1.15780    0.22396   -0.69457   -1.52368   -2.17862   -2.56407   -2.57395   -2.09158   -0.98966    0.86990    3.63569 
  -0.02171    0.00888    0.02091    0.02077    0.01416    0.00599    0.00044    0.00093    0.01013    0.02997    0.06162    0.10552    0.16134    0.22801    0.30370    0.38585    0.47114    0.55550    0.63411    0.70140    0.75105    0.77600    0.76843    0.71978    0.62073    0.46122    0.23043   -0.08319   -0.49196   -1.00895 
   0.00023   -0.00016   -0.00028   -0.00025   -0.00015   -0.00004    0.00006    0.00016    0.00029    0.00053    0.00099    0.00179    0.00311    0.00514    0.00811    0.01229    0.01797    0.02547    0.03515    0.04741    0.06266    0.08136    0.10398    0.13105    0.16312    0.20076    0.24458    0.29523    0.35338    0.41975 
