1.000000 -48.800000
0.500000 -41.450000
0.250000 -37.775000
0.125000 -35.937500
0.062500 -35.018750
0.031250 -34.559375
0.015625 -34.329687
0.007812 -34.214844
0.003906 -34.157422
0.001953 -34.128711
