   0.500000000000000   -1.231219220283523
   0.250000000000000    0.455358871629297
   0.125000000000000    0.113891820880267
   0.062500000000000   -0.009287479517812
   0.031250000000000   -0.051695676773817
   0.015625000000000   -0.067830229057145
   0.007812500000000   -0.074612789761144
   0.003906250000000   -0.077681589132640
   0.001953125000000   -0.079135261592965
   0.000976562500000   -0.079841906304798
   0.000488281250000   -0.080190179803124
   0.000244140625000   -0.080363054230653
   0.000122070312500   -0.080449175851545
   0.000061035156250   -0.080492157762266
   0.000030517578125   -0.080513628992492
   0.000015258789062   -0.080524359676347
   0.000007629394531   -0.080529723785413
   0.000003814697266   -0.080532405531733
   0.000001907348633   -0.080533746327809
