0.000000 0.000000 0.000000
0.050000 0.000000 0.000000
0.100000 0.000000 0.000000
0.150000 0.000000 0.000000
0.200000 0.000000 0.000000
0.250000 0.000000 0.000000
0.300000 0.000000 0.000000
0.350000 0.000000 0.000000
0.400000 0.000000 0.000000
0.450000 0.000000 0.000000
0.500000 0.000000 0.000000
0.550000 0.000000 0.000000
0.600000 0.000000 0.000000
0.650000 0.000000 0.000000
0.700000 0.000000 0.000000
0.750000 0.000000 0.000000
0.800000 0.000000 0.000000
0.850000 0.000000 0.000000
0.900000 0.000000 0.000000
0.950000 0.000000 0.000000
1.000000 0.000000 0.000000
0.000000 0.050000 0.156434
0.050000 0.050000 0.133633
0.100000 0.050000 0.114123
0.150000 0.050000 0.097424
0.200000 0.050000 0.083126
0.250000 0.050000 0.070878
0.300000 0.050000 0.060377
0.350000 0.050000 0.051365
0.400000 0.050000 0.043622
0.450000 0.050000 0.036955
0.500000 0.050000 0.031202
0.550000 0.050000 0.026220
0.600000 0.050000 0.021887
0.650000 0.050000 0.018095
0.700000 0.050000 0.014751
0.750000 0.050000 0.011773
0.800000 0.050000 0.009086
0.850000 0.050000 0.006625
0.900000 0.050000 0.004327
0.950000 0.050000 0.002137
1.000000 0.050000 0.000000
0.000000 0.100000 0.309017
0.050000 0.100000 0.263976
0.100000 0.100000 0.225436
0.150000 0.100000 0.192451
0.200000 0.100000 0.164207
0.250000 0.100000 0.140012
0.300000 0.100000 0.119268
0.350000 0.100000 0.101468
0.400000 0.100000 0.086171
0.450000 0.100000 0.073002
0.500000 0.100000 0.061637
0.550000 0.100000 0.051796
0.600000 0.100000 0.043236
0.650000 0.100000 0.035746
0.700000 0.100000 0.029140
0.750000 0.100000 0.023257
0.800000 0.100000 0.017950
0.850000 0.100000 0.013087
0.900000 0.100000 0.008549
0.950000 0.100000 0.004222
1.000000 0.100000 0.000000
0.000000 0.150000 0.453990
0.050000 0.150000 0.387819
0.100000 0.150000 0.331199
0.150000 0.150000 0.282739
0.200000 0.150000 0.241246
0.250000 0.150000 0.205699
0.300000 0.150000 0.175225
0.350000 0.150000 0.149073
0.400000 0.150000 0.126600
0.450000 0.150000 0.107254
0.500000 0.150000 0.090557
0.550000 0.150000 0.076098
0.600000 0.150000 0.063522
0.650000 0.150000 0.052518
0.700000 0.150000 0.042813
0.750000 0.150000 0.034170
0.800000 0.150000 0.026372
0.850000 0.150000 0.019228
0.900000 0.150000 0.012560
0.950000 0.150000 0.006204
1.000000 0.150000 0.000000
0.000000 0.200000 0.587785
0.050000 0.200000 0.502113
0.100000 0.200000 0.428808
0.150000 0.200000 0.366066
0.200000 0.200000 0.312345
0.250000 0.200000 0.266323
0.300000 0.200000 0.226868
0.350000 0.200000 0.193009
0.400000 0.200000 0.163914
0.450000 0.200000 0.138866
0.500000 0.200000 0.117248
0.550000 0.200000 0.098529
0.600000 0.200000 0.082246
0.650000 0.200000 0.067998
0.700000 0.200000 0.055434
0.750000 0.200000 0.044242
0.800000 0.200000 0.034146
0.850000 0.200000 0.024896
0.900000 0.200000 0.016263
0.950000 0.200000 0.008032
1.000000 0.200000 0.000000
0.000000 0.250000 0.707107
0.050000 0.250000 0.604044
0.100000 0.250000 0.515858
0.150000 0.250000 0.440381
0.200000 0.250000 0.375754
0.250000 0.250000 0.320390
0.300000 0.250000 0.272926
0.350000 0.250000 0.232194
0.400000 0.250000 0.197193
0.450000 0.250000 0.167060
0.500000 0.250000 0.141054
0.550000 0.250000 0.118534
0.600000 0.250000 0.098946
0.650000 0.250000 0.081805
0.700000 0.250000 0.066690
0.750000 0.250000 0.053226
0.800000 0.250000 0.041080
0.850000 0.250000 0.029952
0.900000 0.250000 0.019565
0.950000 0.250000 0.009663
1.000000 0.250000 0.000000
0.000000 0.300000 0.809017
0.050000 0.300000 0.691101
0.100000 0.300000 0.590207
0.150000 0.300000 0.503852
0.200000 0.300000 0.429912
0.250000 0.300000 0.366569
0.300000 0.300000 0.312265
0.350000 0.300000 0.265663
0.400000 0.300000 0.225617
0.450000 0.300000 0.191142
0.500000 0.300000 0.161387
0.550000 0.300000 0.135622
0.600000 0.300000 0.113210
0.650000 0.300000 0.093599
0.700000 0.300000 0.076305
0.750000 0.300000 0.060900
0.800000 0.300000 0.047003
0.850000 0.300000 0.034270
0.900000 0.300000 0.022387
0.950000 0.300000 0.011057
1.000000 0.300000 0.000000
0.000000 0.350000 0.891007
0.050000 0.350000 0.761141
0.100000 0.350000 0.650023
0.150000 0.350000 0.554917
0.200000 0.350000 0.473485
0.250000 0.350000 0.403723
0.300000 0.350000 0.343916
0.350000 0.350000 0.292591
0.400000 0.350000 0.248487
0.450000 0.350000 0.210518
0.500000 0.350000 0.177748
0.550000 0.350000 0.149371
0.600000 0.350000 0.124688
0.650000 0.350000 0.103089
0.700000 0.350000 0.084042
0.750000 0.350000 0.067075
0.800000 0.350000 0.051769
0.850000 0.350000 0.037746
0.900000 0.350000 0.024657
0.950000 0.350000 0.012178
1.000000 0.350000 0.000000
0.000000 0.400000 0.951057
0.050000 0.400000 0.812440
0.100000 0.400000 0.693833
0.150000 0.400000 0.592319
0.200000 0.400000 0.505399
0.250000 0.400000 0.430936
0.300000 0.400000 0.367098
0.350000 0.400000 0.312315
0.400000 0.400000 0.265239
0.450000 0.400000 0.224711
0.500000 0.400000 0.189733
0.550000 0.400000 0.159444
0.600000 0.400000 0.133096
0.650000 0.400000 0.110041
0.700000 0.400000 0.089710
0.750000 0.400000 0.071599
0.800000 0.400000 0.055261
0.850000 0.400000 0.040292
0.900000 0.400000 0.026320
0.950000 0.400000 0.012999
1.000000 0.400000 0.000000
0.000000 0.450000 0.987688
0.050000 0.450000 0.843734
0.100000 0.450000 0.720559
0.150000 0.450000 0.615136
0.200000 0.450000 0.524869
0.250000 0.450000 0.447539
0.300000 0.450000 0.381243
0.350000 0.450000 0.324350
0.400000 0.450000 0.275461
0.450000 0.450000 0.233371
0.500000 0.450000 0.197046
0.550000 0.450000 0.165590
0.600000 0.450000 0.138228
0.650000 0.450000 0.114285
0.700000 0.450000 0.093169
0.750000 0.450000 0.074360
0.800000 0.450000 0.057392
0.850000 0.450000 0.041846
0.900000 0.450000 0.027335
0.950000 0.450000 0.013501
1.000000 0.450000 0.000000
0.000000 0.500000 1.000000
0.050000 0.500000 0.854252
0.100000 0.500000 0.729543
0.150000 0.500000 0.622806
0.200000 0.500000 0.531415
0.250000 0.500000 0.453121
0.300000 0.500000 0.385999
0.350000 0.500000 0.328398
0.400000 0.500000 0.278900
0.450000 0.500000 0.236286
0.500000 0.500000 0.199508
0.550000 0.500000 0.167659
0.600000 0.500000 0.139956
0.650000 0.500000 0.115714
0.700000 0.500000 0.094335
0.750000 0.500000 0.075291
0.800000 0.500000 0.058111
0.850000 0.500000 0.042369
0.900000 0.500000 0.027677
0.950000 0.500000 0.013670
1.000000 0.500000 0.000000
0.000000 0.550000 0.987688
0.050000 0.550000 0.843736
0.100000 0.550000 0.720563
0.150000 0.550000 0.615141
0.200000 0.550000 0.524876
0.250000 0.550000 0.447547
0.300000 0.550000 0.381252
0.350000 0.550000 0.324360
0.400000 0.550000 0.275471
0.450000 0.550000 0.233382
0.500000 0.550000 0.197057
0.550000 0.550000 0.165600
0.600000 0.550000 0.138237
0.650000 0.550000 0.114293
0.700000 0.550000 0.093177
0.750000 0.550000 0.074367
0.800000 0.550000 0.057398
0.850000 0.550000 0.041850
0.900000 0.550000 0.027338
0.950000 0.550000 0.013502
1.000000 0.550000 0.000000
0.000000 0.600000 0.951057
0.050000 0.600000 0.812444
0.100000 0.600000 0.693840
0.150000 0.600000 0.592329
0.200000 0.600000 0.505412
