4 1
9 50
16 49
25 49
36 49
49 49
64 49
81 48
100 48
121 48
144 49
169 48
196 48
225 48
256 48
289 48
324 48
361 48
400 48
441 48
484 52
529 60
576 68
625 76
676 84
729 92
784 101
841 110
900 119
